iter	MAE	RMSE
890	0.07130130859	0.1108173422
891	0.07129507721	0.1108112392
892	0.07129405419	0.1108082733
893	0.07128309937	0.1107986747
894	0.07126726248	0.1107786309
895	0.07125192054	0.1107596452
896	0.07122815908	0.1107278386
897	0.07122729467	0.1107245948
898	0.07121827133	0.110692393
899	0.07121403178	0.1106952835
900	0.07121376757	0.1106939777
901	0.07121277204	0.1106911156
902	0.07120866544	0.1106941992
903	0.07120797511	0.110691747
904	0.07120768829	0.1106893778
905	0.07119020695	0.1106718515
906	0.07118990753	0.1106694647
907	0.07118525525	0.110667606
908	0.07111779299	0.1103692066
909	0.07111750849	0.1103669688
910	0.0711001826	0.1103454547
911	0.07109453007	0.1103471731
912	0.07106934844	0.1103043206
913	0.07106907274	0.1103019865
914	0.07104466082	0.1102614214
915	0.07102308649	0.1102437807
916	0.07101696502	0.1102420098
917	0.0710090484	0.110236954
918	0.07099262326	0.1102242887
919	0.0709742782	0.1101969387
920	0.07096503362	0.1101907086
921	0.07095043594	0.1101812486
922	0.07093826152	0.1101773705
923	0.07093100941	0.110172858
924	0.0709143869	0.1101512253
925	0.07090707207	0.1101467824
926	0.07086005399	0.1099856857
927	0.07085169432	0.1099799254
928	0.07080610355	0.109827682
929	0.0707618805	0.1096839311
930	0.07075680414	0.1096744213
931	0.0707521465	0.1096652916
932	0.07074618016	0.1096614795
933	0.07074336708	0.109660201
934	0.07073492706	0.1096545736
935	0.07072316632	0.1096224493
936	0.07071490122	0.1096137835
937	0.07069536031	0.1095879982
938	0.07069211933	0.1095893883
939	0.07069179013	0.1095876752
940	0.07069157197	0.1095860181
941	0.07068292569	0.109579733
942	0.07068276972	0.1095782031
943	0.07067780223	0.1095751247
944	0.07067300814	0.1095722067
945	0.07067284528	0.1095706547
946	0.0706698907	0.1095688537
947	0.07065247319	0.1095529183
948	0.07063110517	0.1095397319
949	0.07061113052	0.109527443
950	0.07060447058	0.1094821244
951	0.0705981103	0.1094394987
952	0.07059221609	0.1093994078
953	0.07057390518	0.1093878784
954	0.0705308467	0.1092511342
955	0.0705102029	0.1092293464
956	0.07048132226	0.1091934119
957	0.07048117748	0.1091916345
958	0.07045797226	0.1091640335
959	0.07044593973	0.1091315042
960	0.07043271374	0.1091166082
961	0.07042957931	0.1091155136
962	0.07042647427	0.1091118443
963	0.0704221016	0.1091068745
964	0.0704178601	0.1091022034
965	0.07041481979	0.109101223
966	0.07041156348	0.1091028433
967	0.07038801837	0.1090580235
968	0.07036539958	0.1090196754
969	0.07036218187	0.1090213545
970	0.07034030581	0.1089850745
971	0.07032692596	0.1089607854
972	0.07032374741	0.1089625198
973	0.0703107696	0.108939538
974	0.07029818113	0.1089177661
975	0.07028597031	0.1088971373
976	0.07028325763	0.1088964644
977	0.07026104145	0.108875494
978	0.07025843633	0.108874873
979	0.07025590936	0.1088743288
980	0.07025345821	0.1088738557
981	0.07024366879	0.1088684865
982	0.07023422034	0.1088635807
983	0.07023181094	0.1088629629
984	0.07021535394	0.1088475741
985	0.07021301319	0.1088470318
986	0.07021074265	0.1088465526
987	0.07020885912	0.1088461317
988	0.07017335512	0.1088077136
989	0.07016366392	0.1087884705
990	0.07011345651	0.1086500453
991	0.07006475532	0.1085188572
992	0.07006261898	0.1085209454
993	0.07001537882	0.108396623
994	0.07001476455	0.1083949236
995	0.07001416871	0.1083932934
996	0.07001209646	0.1083953271
997	0.07001151849	0.1083937887
998	0.0700110917	0.1083923481
999	0.07000908162	0.1083943486
1000	0.0700086829	0.1083929814
1001	0.06999633361	0.1083814814
1002	0.06999440045	0.1083834321
1003	0.0699940683	0.1083821144
1004	0.06998268939	0.1083582816
1005	0.06997069993	0.1083475502
1006	0.06995907016	0.1083375606
1007	0.06994778927	0.1083282658
1008	0.06994591885	0.108330135
1009	0.06993488211	0.1083076616
1010	0.06993073366	0.1083022553
1011	0.06993046335	0.1083008904
1012	0.06991953272	0.1082922669
1013	0.06990893002	0.1082842513
1014	0.06990867452	0.1082828966
1015	0.06990843001	0.1082815872
1016	0.06990819284	0.1082803215
1017	0.06989470207	0.1082713682
1018	0.06989290439	0.1082733203
1019	0.06988015279	0.1082649164
1020	0.06986988596	0.1082577429
1021	0.06986283975	0.1082466568
1022	0.06986093219	0.1082509758
1023	0.06985908185	0.1082553146
1024	0.06984911726	0.1082487263
1025	0.0698423757	0.1082381689
1026	0.06983834125	0.1082308521
1027	0.06983804233	0.1082298218
1028	0.06983403636	0.1082251603
1029	0.06983015057	0.1082207475
1030	0.06982638136	0.1082165696
1031	0.06982609136	0.1082155824
1032	0.06981207055	0.1081929746
1033	0.069809518	0.1081918916
1034	0.06980789157	0.1081938594
1035	0.06980762409	0.1081928733
1036	0.06979584344	0.1081738378
1037	0.06978077785	0.1081521559
1038	0.06978054347	0.1081512365
1039	0.06976592995	0.1081307025
1040	0.06976571697	0.1081298398
1041	0.06976019929	0.1081275566
1042	0.06975998963	0.1081266793
1043	0.06974910569	0.1081266433
1044	0.06974394088	0.1081226719
1045	0.06973893102	0.1081188973
1046	0.06973472933	0.108115309
1047	0.06972881483	0.1081089646
1048	0.06972798473	0.1081086859
1049	0.0697175419	0.1081093086
1050	0.06971178644	0.1080992267
1051	0.06970703081	0.1080919748
1052	0.06970622471	0.1080917977
1053	0.06968725555	0.1080771406
1054	0.06968645461	0.1080769815
1055	0.06968152018	0.1080719384
1056	0.06966606683	0.1080607745
1057	0.06963467925	0.1080176469
1058	0.06963169279	0.1080164319
1059	0.06962881746	0.1080153873
1060	0.06962627781	0.1080145001
1061	0.06962149775	0.1080095936
1062	0.06961105561	0.1079973939
1063	0.06959893483	0.1079836247
1064	0.069589083	0.1079789847
1065	0.06956999671	0.1079809754
1066	0.06956605235	0.1079791781
1067	0.06954803812	0.1079816927
1068	0.06951629864	0.1079432607
1069	0.06950067502	0.1079190244
1070	0.06948505892	0.1079017079
1071	0.06947007248	0.1078858086
1072	0.06946454011	0.1078777612
1073	0.06943442459	0.1078412989
1074	0.06941508337	0.1078256083
1075	0.06940043327	0.1078021749
1076	0.06939398978	0.1077989022
1077	0.06939109547	0.1077954566
1078	0.06937449454	0.1077924682
1079	0.0693443363	0.1077525909
1080	0.06931622677	0.1077154933
1081	0.06930803912	0.1077147517
1082	0.06930043274	0.1077104964
1083	0.06929305455	0.1077064939
1084	0.06928713048	0.1076991044
1085	0.06928204957	0.1076940983
1086	0.06927589196	0.107691062
1087	0.0692742308	0.1076898305
1088	0.06926788939	0.1076798384
1089	0.06926071204	0.1076792224
1090	0.06925490831	0.1076825384
1091	0.06925108828	0.1076795389
1092	0.06924550489	0.1076829698
1093	0.0692403006	0.1076864893
1094	0.06923373801	0.1076758485
1095	0.06922860615	0.10767946
1096	0.06922354884	0.1076830372
1097	0.06921924889	0.1076765014
1098	0.06921380027	0.1076650032
1099	0.06917156873	0.1075362901
1100	0.0691358017	0.1074249541
1101	0.0691011274	0.1073194423
1102	0.06906750637	0.10721944
1103	0.06906263783	0.1072229642
1104	0.06905841449	0.1072169441
1105	0.06905179619	0.1072134897
1106	0.06904769849	0.1072077858
1107	0.06904372371	0.1072023659
1108	0.06903902166	0.1072057132
1109	0.06903450944	0.107201914
1110	0.06903013258	0.107198291
1111	0.06902232973	0.1071900976
1112	0.06901476096	0.1071828088
1113	0.06900419198	0.1071665912
1114	0.0689999731	0.1071628203
1115	0.06898500657	0.1071483658
1116	0.06897091231	0.107134645
1117	0.06896738658	0.1071322051
1118	0.0689515026	0.1071112369
1119	0.06894801374	0.1071080653
1120	0.06893236635	0.1070925656
1121	0.06892902617	0.1070902788
1122	0.0689257862	0.1070881166
1123	0.06891038125	0.1070680366
1124	0.06890723059	0.107065955
1125	0.06889094544	0.107050948
1126	0.06887589267	0.1070318284
1127	0.0688729006	0.1070298492
1128	0.06885878503	0.1070116593
1129	0.06885235971	0.1070035459
1130	0.06884501233	0.1069973501
1131	0.06881234708	0.106953037
1132	0.06880004355	0.1069409051
1133	0.06878839056	0.1069257013
1134	0.06877503791	0.1069087068
1135	0.06877493584	0.1069087185
1136	0.06877483683	0.106908792
1137	0.06876268952	0.106896573
1138	0.06875114393	0.1068849648
1139	0.06874238486	0.1068790309
1140	0.06873315987	0.1068651609
1141	0.06872462382	0.1068596329
1142	0.06871420321	0.1068495875
1143	0.06870351399	0.1068391427
1144	0.06869798873	0.1068259833
1145	0.06869262923	0.1068136841
1146	0.06868437319	0.1068087653
1147	0.06867406699	0.1067987443
1148	0.06866438233	0.1067892141
1149	0.06864786254	0.106764436
1150	0.06864450502	0.1067582869
1151	0.06864124822	0.1067524734
1152	0.06863256725	0.1067266065
1153	0.06862414967	0.1067018653
1154	0.06861221731	0.106639769
1155	0.06860373458	0.1066308717
1156	0.06860059473	0.1066251054
1157	0.06859754908	0.1066196443
1158	0.06858933275	0.1066111888
1159	0.06858193215	0.1066035887
1160	0.06856122218	0.106560781
1161	0.06854162966	0.1065208786
1162	0.06853576329	0.1065150975
1163	0.06852313386	0.106488687
1164	0.06851744403	0.1064832188
1165	0.06850233942	0.1064594002
1166	0.06849441134	0.1064356788
1167	0.06847675715	0.1063984951
1168	0.06847175519	0.106392912
1169	0.0684599952	0.1063774347
1170	0.06845859547	0.1063781797
1171	0.0684418107	0.1063443749
1172	0.0684287719	0.1063202538
1173	0.06842740445	0.1063209659
1174	0.06841220642	0.1063115089
1175	0.06839592429	0.106280081
1176	0.06838647689	0.1062737399
1177	0.06837861124	0.1062678462
1178	0.06836281497	0.1062385502
1179	0.06835518558	0.1062330736
1180	0.06834329973	0.1062200997
1181	0.06833117265	0.1061994817
1182	0.0683237116	0.1061945717
1183	0.06831270763	0.1061673627
1184	0.06830958889	0.1061652553
1185	0.0682982467	0.1061530383
1186	0.06829053919	0.1061277473
1187	0.06827567892	0.1061096199
1188	0.06827255686	0.1061077187
1189	0.06826952847	0.1061059238
1190	0.06826659092	0.106104229
1191	0.06826374151	0.1061026286
1192	0.06826098018	0.1061011173
1193	0.06825910491	0.1060997998
1194	0.06825857339	0.1060984682
1195	0.06825807478	0.1060972045
1196	0.0682466349	0.1060962664
1197	0.06824396143	0.1060948022
1198	0.06824136832	0.1060934181
1199	0.06824088981	0.1060921649
1200	0.06823419795	0.1060830577
1201	0.06822428255	0.1060723713
1202	0.06821760961	0.1060653525
1203	0.06821629308	0.1060637507
1204	0.06821087668	0.1060592201
1205	0.0682068899	0.1060577973
1206	0.06820563796	0.1060563488
1207	0.06819026507	0.1060312518
1208	0.06818904933	0.1060298419
1209	0.06818002666	0.1060289573
1210	0.06816110565	0.1060093581
1211	0.06815994941	0.1060080901
1212	0.06814159607	0.1059899391
1213	0.0681238014	0.1059731405
1214	0.06811401028	0.1059643939
1215	0.0681045286	0.1059561624
1216	0.06810134257	0.1059548269
1217	0.06809907281	0.1059540701
1218	0.0680898757	0.1059463286
1219	0.06808767321	0.1059456587
1220	0.06807692738	0.1059288305
1221	0.06807536771	0.1059281388
1222	0.06806659108	0.1059208045
1223	0.06806507305	0.1059202184
1224	0.06805210145	0.1059038676
1225	0.06804362637	0.1058967555
1226	0.06803448634	0.1058860983
1227	0.06802568001	0.1058760759
1228	0.06801747535	0.1058666505
1229	0.06800951683	0.1058577869
1230	0.06800179706	0.1058494517
1231	0.06799469118	0.1058416137
1232	0.06799065104	0.1058411638
1233	0.06797393731	0.1058209918
1234	0.06795772499	0.105802189
1235	0.06795349582	0.105801874
1236	0.06794939352	0.1058016177
1237	0.06793400149	0.1057844496
1238	0.06791239737	0.1057661172
1239	0.06789749504	0.1057501573
1240	0.06787660381	0.1057330699
1241	0.06786991254	0.1057251133
1242	0.06785838141	0.1057122315
1243	0.06785386866	0.1057118084
1244	0.06784579235	0.1056925708
1245	0.06784240891	0.105689593
1246	0.0678300003	0.1056660287
1247	0.06780994146	0.1056505983
1248	0.06779794023	0.1056421437
1249	0.06777894886	0.1056278423
1250	0.06777466894	0.1056212495
1251	0.06777063366	0.1056206113
1252	0.06775377027	0.1055897529
1253	0.06773964855	0.1055605959
1254	0.06772959331	0.1055462093
1255	0.06771430293	0.1055249445
1256	0.06770726546	0.1055145693
1257	0.06769627504	0.1054997894
1258	0.06769507028	0.1054957635
1259	0.06768146054	0.1054681382
1260	0.06766653696	0.1054483425
1261	0.06765590372	0.105434508
1262	0.06765368449	0.1054343632
1263	0.06765366432	0.1054346387
1264	0.06764071117	0.1054084446
1265	0.06763940828	0.1054045185
1266	0.06763830935	0.1054007486
1267	0.06762617449	0.1053851679
1268	0.06762251923	0.1053850143
1269	0.0676166744	0.1053779832
1270	0.06760472386	0.1053626139
1271	0.06759313183	0.1053482351
1272	0.06758986042	0.1053482056
1273	0.06758668715	0.1053482051
1274	0.06758360907	0.1053482311
1275	0.06758227519	0.1053437725
1276	0.0675712722	0.1053303274
1277	0.06756060466	0.1053177481
1278	0.06755884005	0.1053189973
1279	0.06754849783	0.1053072652
1280	0.0675408786	0.1053067728
1281	0.06752806023	0.1052925684
1282	0.0675175793	0.1052817717
1283	0.06751529607	0.1052818219
1284	0.06751399337	0.1052774992
1285	0.06751247481	0.1052716155
1286	0.06751094403	0.1052682653
1287	0.06750786535	0.1052631919
1288	0.06750144875	0.1052631047
1289	0.06749997537	0.1052611676
1290	0.06748729094	0.1052363273
1291	0.06748587145	0.1052345294
1292	0.06748449453	0.1052328277
1293	0.06747867643	0.1052363818
1294	0.06747274366	0.1052364716
1295	0.06746734371	0.1052368017
1296	0.06744365152	0.1052067593
1297	0.06743880178	0.1052007867
1298	0.06743587404	0.1051994426
1299	0.06742363496	0.1051757409
1300	0.06742167975	0.1051698972
1301	0.0674188443	0.1051686669
1302	0.06741609391	0.1051675413
1303	0.06741342604	0.1051665133
1304	0.06741242313	0.1051630388
1305	0.06740765227	0.1051569152
1306	0.06739585	0.1051344782
1307	0.06738440179	0.1051132672
1308	0.0673814569	0.1051096453
1309	0.06737878987	0.1051053533
1310	0.06737299257	0.10509881
1311	0.06736736919	0.1050925843
1312	0.06736609349	0.1050944105
1313	0.06736065466	0.1050885125
1314	0.06735537899	0.1050828985
1315	0.06735380565	0.10507779
1316	0.06735120829	0.1050739429
1317	0.06732796908	0.1050485282
1318	0.0673218379	0.1050397895
1319	0.06731927157	0.1050394238
1320	0.06731850715	0.1050363345
1321	0.06731295619	0.1050286893
1322	0.06731220501	0.1050257851
1323	0.06730686127	0.1050184518
1324	0.06729653087	0.1050048232
1325	0.06728655427	0.1049926914
1326	0.06728498676	0.1049927304
1327	0.06728440758	0.1049937561
1328	0.06727959778	0.1049869197
1329	0.06727493227	0.1049803572
1330	0.06727343006	0.1049762036
1331	0.0672622979	0.104968112
1332	0.06726147998	0.1049658399
1333	0.06725591225	0.1049609128
1334	0.06725512718	0.1049587248
1335	0.06725439349	0.1049566187
1336	0.06725267959	0.1049558034
1337	0.06725196958	0.1049537645
1338	0.06725030638	0.10495296
1339	0.06724869369	0.1049522103
1340	0.06724560304	0.104946864
1341	0.06724452189	0.104943186
1342	0.06724174316	0.1049433268
1343	0.06723374946	0.104929761
1344	0.06722970324	0.1049238407
1345	0.06722522366	0.104916836
1346	0.06721645818	0.1049077529
1347	0.0671984706	0.104895305
1348	0.06719737117	0.10489185
1349	0.06719302369	0.1048855668
1350	0.06718161898	0.1048619983
1351	0.06717745479	0.1048559441
1352	0.0671694733	0.104843279
1353	0.06716062	0.1048214596
1354	0.06715685901	0.1048162701
1355	0.06715328508	0.1048112846
1356	0.06714726413	0.1048079301
1357	0.06714408418	0.1048031293
1358	0.06714357255	0.1048016654
1359	0.06714047159	0.1047970112
1360	0.06713996482	0.1047959141
1361	0.0671395035	0.1047948597
1362	0.06713366202	0.1047918597
1363	0.06713322448	0.104790834
1364	0.06713164752	0.1047875679
1365	0.067129551	0.1047858669
1366	0.06712625152	0.1047820637
1367	0.06712293816	0.1047801867
1368	0.0671198764	0.1047784385
1369	0.06710243834	0.1047670598
1370	0.06709914827	0.1047637077
1371	0.0670989477	0.1047641137
1372	0.06709576035	0.104760887
1373	0.0670946097	0.1047619627
1374	0.06709349357	0.1047630183
1375	0.06709330745	0.1047634032
1376	0.06709222617	0.1047644265
1377	0.06708851942	0.1047566729
1378	0.06708544614	0.1047534889
1379	0.06708245229	0.1047515244
1380	0.06707931102	0.1047483962
1381	0.06707899875	0.1047488236
1382	0.06707869584	0.1047492403
1383	0.06707565136	0.1047462134
1384	0.06707334626	0.104739531
1385	0.06707053279	0.1047366174
1386	0.06706789387	0.104733821
1387	0.06706647036	0.1047322378
1388	0.06706446108	0.1047321896
1389	0.067063079	0.1047306972
1390	0.06706059059	0.1047304597
1391	0.06705949373	0.1047310696
1392	0.06705794416	0.1047298867
1393	0.06705664224	0.1047285359
1394	0.06705537938	0.1047272673
1395	0.0670542544	0.1047278922
1396	0.06705316318	0.1047285091
1397	0.06705173629	0.1047275377
1398	0.06705106547	0.1047273531
1399	0.06705041476	0.1047271811
1400	0.06704779928	0.104725642
1401	0.06704561199	0.1047258627
1402	0.06704446275	0.1047247736
1403	0.06704195896	0.1047233701
1404	0.06704069364	0.1047236705
1405	0.06703952919	0.1047243882
1406	0.06703839966	0.1047250955
1407	0.06703730403	0.1047257923
1408	0.06703624126	0.1047264781
1409	0.06702621712	0.1047046868
1410	0.06701649371	0.1046844549
1411	0.06701526814	0.1046847236
1412	0.06701423329	0.1046853905
1413	0.06700480071	0.1046666335
1414	0.06700379543	0.1046672871
1415	0.06700260743	0.1046675571
1416	0.06700032327	0.1046610776
1417	0.06699810763	0.1046548431
1418	0.06697632021	0.1046283928
1419	0.06697080349	0.1046251523
1420	0.06696861047	0.1046209319
1421	0.06696740634	0.1046200286
1422	0.06696204855	0.1046169978
1423	0.06695685149	0.1046141649
1424	0.06695181035	0.1046115175
1425	0.06695064215	0.1046106718
1426	0.06694968038	0.1046114014
1427	0.06694044241	0.1045944364
1428	0.06693950853	0.1045951605
1429	0.06693860267	0.10459587
1430	0.06693066504	0.1045801759
1431	0.06692815751	0.1045799316
1432	0.06692489784	0.1045767777
1433	0.06691739148	0.1045624236
1434	0.06691424582	0.1045594398
1435	0.06690703708	0.1045462879
1436	0.06690400407	0.1045434513
1437	0.06689312073	0.1045358791
1438	0.06688713247	0.1045235496
1439	0.0668821103	0.1045121722
1440	0.06688114433	0.1045113708
1441	0.06687269724	0.1045021212
1442	0.06686482326	0.1044936716
1443	0.06686003799	0.1044831638
1444	0.06684792909	0.1044718509
1445	0.06684639377	0.1044720611
1446	0.06684490491	0.1044722846
1447	0.06684348598	0.10447252
1448	0.06684107251	0.1044710701
1449	0.06683969613	0.1044713193
1450	0.06683507804	0.1044613666
1451	0.06682410275	0.1044477864
1452	0.06682162955	0.1044474537
1453	0.06681879008	0.1044457669
1454	0.06681013934	0.1044180527
1455	0.06680814767	0.1044165219
1456	0.06680156171	0.1044097977
1457	0.06679517333	0.104403573
1458	0.06678927351	0.104397512
1459	0.06677729486	0.1043819575
1460	0.06676567557	0.1043674085
1461	0.0667642868	0.1043661124
1462	0.06676293969	0.104364935
1463	0.06675980446	0.1043619511
