iter	Accuracy	MultiClass
6283	0.9136381947	0.2482291338
6284	0.9135506244	0.2482202927
6285	0.9136206806	0.248211955
6286	0.9136381947	0.248192279
6287	0.9137082509	0.2481768579
6288	0.9136907368	0.2481657676
6289	0.9136907368	0.2481509574
6290	0.9137257649	0.2481333442
6291	0.9136557087	0.2481192401
6292	0.9136381947	0.2481016252
6293	0.9136732228	0.2480945115
6294	0.9136732228	0.2480842495
6295	0.9137082509	0.2480705867
6296	0.913743279	0.2480602791
6297	0.9137082509	0.2480516953
6298	0.913743279	0.2480322888
6299	0.9136557087	0.2480191098
6300	0.9137082509	0.2479996695
6301	0.913743279	0.2479790424
6302	0.913743279	0.2479733429
6303	0.913760793	0.2479527241
6304	0.913743279	0.247946463
6305	0.9137783071	0.2479353855
6306	0.913760793	0.2479044158
6307	0.9138483633	0.2478873521
6308	0.9138308493	0.2478790434
6309	0.9138133352	0.2478699784
6310	0.9138483633	0.2478634176
6311	0.9138308493	0.2478459413
6312	0.9138133352	0.2478355375
6313	0.9138483633	0.2478146883
6314	0.9138308493	0.2477979388
6315	0.9138308493	0.2477898823
6316	0.9138483633	0.2477736566
6317	0.9138658774	0.2477563701
6318	0.9138483633	0.2477421998
6319	0.9138483633	0.2477370762
6320	0.9138658774	0.2477200769
6321	0.9138833914	0.2477099519
6322	0.9139009055	0.2476987487
6323	0.9139184195	0.2476866245
6324	0.9139009055	0.2476772512
6325	0.9139709617	0.2476622054
6326	0.9139884758	0.2476550142
6327	0.9140059898	0.2476470049
6328	0.9140235039	0.2476275102
6329	0.914058532	0.2476107653
6330	0.914076046	0.2475910979
6331	0.9140235039	0.247574851
6332	0.9140935601	0.2475562497
6333	0.914076046	0.2475446321
6334	0.9140410179	0.2475329866
6335	0.9141461022	0.2475165932
6336	0.9141986444	0.2475046639
6337	0.9141285882	0.2474850795
6338	0.9141461022	0.2474778957
6339	0.9141811304	0.247468877
6340	0.9142511866	0.2474585343
6341	0.9142161585	0.2474517238
6342	0.9141986444	0.2474305218
6343	0.9142687006	0.2474164479
6344	0.9142511866	0.247406966
6345	0.9143037287	0.2473904303
6346	0.9143037287	0.2473804266
6347	0.9142862147	0.247372594
6348	0.9143037287	0.2473581238
6349	0.9142511866	0.2473456022
6350	0.9142161585	0.2473329527
6351	0.9141636163	0.2473228701
6352	0.9141811304	0.2473133946
6353	0.9141285882	0.2472842656
6354	0.9141461022	0.247265497
6355	0.9142511866	0.2472546523
6356	0.9142161585	0.2472346835
6357	0.9142161585	0.247229454
6358	0.9143037287	0.2472224972
6359	0.9143037287	0.2471797149
6360	0.9143037287	0.2471740171
6361	0.9143387569	0.2471586693
6362	0.9143387569	0.2471505749
6363	0.9143212428	0.2471269414
6364	0.9143037287	0.2471157008
6365	0.9143037287	0.2471063146
6366	0.9143212428	0.2470920185
6367	0.9142687006	0.2470668602
6368	0.9143037287	0.2470598643
6369	0.9142687006	0.2470386227
6370	0.9143562709	0.2470269541
6371	0.9143387569	0.2470135193
6372	0.9143387569	0.2470001983
6373	0.9143562709	0.2469858402
6374	0.9143387569	0.2469755195
6375	0.9143387569	0.2469644414
6376	0.914373785	0.2469483066
6377	0.914391299	0.2469335019
6378	0.914373785	0.246925519
6379	0.9143562709	0.2469119066
6380	0.9144088131	0.2468926825
6381	0.9144263271	0.2468787388
6382	0.914391299	0.2468624166
6383	0.9143562709	0.2468434036
6384	0.9143387569	0.246826792
6385	0.9143212428	0.2468135494
6386	0.9143212428	0.2467948491
6387	0.9143387569	0.2467835003
6388	0.9143387569	0.2467724581
6389	0.9143562709	0.2467584226
6390	0.9143212428	0.2467498967
6391	0.9143212428	0.2467243954
6392	0.9143387569	0.2467059613
6393	0.9143387569	0.2466889319
6394	0.914373785	0.2466685568
6395	0.914391299	0.2466527884
6396	0.914373785	0.2466418356
6397	0.9144088131	0.2466218971
6398	0.914373785	0.246608988
6399	0.914373785	0.2465990656
6400	0.9144613552	0.2465748233
6401	0.9144088131	0.2465633569
6402	0.9144438412	0.2465583815
6403	0.9144613552	0.2465458187
6404	0.9145314115	0.2465304928
6405	0.9144788693	0.2465154449
6406	0.9145138974	0.2465063666
6407	0.9145489255	0.2464873863
6408	0.9144963833	0.2464700435
6409	0.9146014677	0.2464525266
6410	0.9146364958	0.2464412414
6411	0.9146189817	0.2464258996
6412	0.9145839536	0.2464122104
6413	0.9145138974	0.2464008705
6414	0.9145489255	0.2463898815
6415	0.9145314115	0.2463701664
6416	0.9144963833	0.2463582168
6417	0.9144788693	0.2463475692
6418	0.9145314115	0.2463310112
6419	0.9145138974	0.2463147754
6420	0.9144963833	0.2463019499
6421	0.9145314115	0.2462774384
6422	0.9145314115	0.2462681421
6423	0.9145138974	0.2462473531
6424	0.9145314115	0.2462357159
6425	0.9144963833	0.2462316546
6426	0.9145489255	0.2462165438
6427	0.9145839536	0.24619702
6428	0.9145664396	0.2461855708
6429	0.9145489255	0.2461777766
6430	0.9145489255	0.2461711146
6431	0.9145138974	0.2461560343
6432	0.9145314115	0.246145321
6433	0.9145489255	0.2461359353
6434	0.9145138974	0.2461264346
6435	0.9145138974	0.2461166888
6436	0.9145314115	0.2460936983
6437	0.9145489255	0.2460858165
6438	0.9146189817	0.2460738309
6439	0.9146540098	0.2460496199
6440	0.9146715239	0.2460277464
6441	0.914706552	0.2460064227
6442	0.9146715239	0.2459937602
6443	0.914706552	0.2459859071
6444	0.914706552	0.2459657918
6445	0.914689038	0.2459542026
6446	0.9147590942	0.2459373702
6447	0.9147415801	0.2459169266
6448	0.9147415801	0.2459090598
6449	0.914706552	0.2458895309
6450	0.9147240661	0.245881559
6451	0.914706552	0.2458664956
6452	0.9147941223	0.2458467661
6453	0.9148291504	0.2458293326
6454	0.9148466644	0.2458136272
6455	0.9148641785	0.245804504
6456	0.9148816926	0.2457905575
6457	0.9149167207	0.2457614384
6458	0.9149167207	0.2457472705
6459	0.9148816926	0.2457314724
6460	0.9148291504	0.2457165107
6461	0.9148291504	0.2457081883
6462	0.9148641785	0.245691687
6463	0.9148641785	0.2456799844
6464	0.9149167207	0.2456585639
6465	0.9149342347	0.245652607
6466	0.9149167207	0.2456417326
6467	0.9148816926	0.2456300581
6468	0.9149167207	0.2456106953
6469	0.9148992066	0.2455985589
6470	0.9148466644	0.2455889306
6471	0.9148291504	0.2455770469
6472	0.9148641785	0.2455709567
6473	0.9148816926	0.2455641848
6474	0.9149167207	0.2455367586
6475	0.9149517488	0.245520073
6476	0.9149517488	0.2455059161
6477	0.9149517488	0.2454990143
6478	0.9150042909	0.245489489
6479	0.9150042909	0.2454827674
6480	0.9150042909	0.2454669381
6481	0.9149867769	0.2454532116
6482	0.9149867769	0.2454388281
6483	0.915021805	0.2454277864
6484	0.9150568331	0.245416527
6485	0.9150042909	0.2453875918
6486	0.9149867769	0.2453580963
6487	0.915021805	0.2453463377
6488	0.915021805	0.2453306945
6489	0.9150042909	0.2453221487
6490	0.9150393191	0.2453106996
6491	0.9150568331	0.2452994397
6492	0.9150918612	0.2452872173
6493	0.9150743472	0.2452782243
6494	0.9151093753	0.2452610801
6495	0.9150918612	0.2452540763
6496	0.9151093753	0.2452301648
6497	0.9151268893	0.2452159009
6498	0.9151619174	0.2452038425
6499	0.9151268893	0.2451968797
6500	0.9151093753	0.2451776177
6501	0.9151268893	0.2451718973
6502	0.9151444034	0.2451492879
6503	0.9151444034	0.2451403535
6504	0.9151969455	0.2451340547
6505	0.9151444034	0.2451123934
6506	0.9151969455	0.2450968762
6507	0.9152494877	0.2450879935
6508	0.9152494877	0.2450761289
6509	0.9152144596	0.245060837
6510	0.9151969455	0.2450485511
6511	0.9151794315	0.2450392757
6512	0.9151794315	0.2450309069
6513	0.9151969455	0.2450184752
6514	0.9151969455	0.245002468
6515	0.9151969455	0.2449927337
6516	0.9152144596	0.2449834748
6517	0.9152319737	0.2449645813
6518	0.9152319737	0.244954056
6519	0.9152319737	0.2449404599
6520	0.9152319737	0.2449201475
6521	0.9152319737	0.2449097877
6522	0.9152845158	0.244892123
6523	0.9152670018	0.2448766455
6524	0.9152319737	0.2448585455
6525	0.9152845158	0.2448431487
6526	0.9153195439	0.2448321105
6527	0.9153195439	0.244815862
6528	0.9152319737	0.2448062351
6529	0.9152845158	0.2447969262
6530	0.9152670018	0.2447899099
6531	0.9152494877	0.2447724304
6532	0.9152670018	0.2447604763
6533	0.9152319737	0.2447500855
6534	0.9152845158	0.2447329627
6535	0.9153020299	0.2447237837
6536	0.915337058	0.2447112817
6537	0.9153195439	0.244690337
6538	0.9152670018	0.2446793524
6539	0.9153195439	0.2446606413
6540	0.9153195439	0.2446460326
6541	0.9153195439	0.2446294165
6542	0.9153195439	0.2446155599
6543	0.915337058	0.2446069401
6544	0.9153195439	0.2445811366
6545	0.915337058	0.2445746082
6546	0.915337058	0.2445631937
6547	0.9153195439	0.2445438929
6548	0.9153020299	0.2445353225
6549	0.9152494877	0.2445004295
6550	0.9152845158	0.2444835235
6551	0.9153896002	0.244475126
6552	0.9153195439	0.2444630624
6553	0.9153195439	0.2444445287
6554	0.9153720861	0.2444329179
6555	0.9153896002	0.2444280238
6556	0.9153896002	0.2444099264
6557	0.9153896002	0.2443989191
6558	0.9153896002	0.2443849481
6559	0.9154421423	0.2443774881
6560	0.9154421423	0.2443699987
6561	0.9154771704	0.2443522669
6562	0.9154771704	0.2443432587
6563	0.9155121985	0.2443200989
6564	0.9155297126	0.2443045668
6565	0.9155472266	0.2442792606
6566	0.9155297126	0.2442672492
6567	0.9155297126	0.2442585498
6568	0.9155121985	0.2442437871
6569	0.9154771704	0.2442362431
6570	0.9155472266	0.2442290014
6571	0.9155472266	0.2442148999
6572	0.9155297126	0.2442076767
6573	0.9154771704	0.2441920673
6574	0.9154946845	0.2441822031
6575	0.9155121985	0.2441678814
6576	0.9156172829	0.2441414519
6577	0.9156172829	0.2441242513
6578	0.9155997688	0.2441106272
6579	0.9155472266	0.2440986446
6580	0.9156172829	0.2440770509
6581	0.9155997688	0.2440652451
6582	0.9155647407	0.2440501148
6583	0.9155297126	0.2440351516
6584	0.9155647407	0.2440225456
6585	0.9155647407	0.2440073818
6586	0.9155647407	0.2439944349
6587	0.9155822548	0.2439874983
6588	0.9155647407	0.2439814898
6589	0.9156347969	0.2439672303
6590	0.9155121985	0.2439478539
6591	0.9155997688	0.2439335665
6592	0.9156347969	0.2439245616
6593	0.9156172829	0.2439107805
6594	0.915652311	0.2438966283
6595	0.915669825	0.2438861556
6596	0.9156873391	0.243869878
6597	0.9156873391	0.2438445407
6598	0.915652311	0.2438333011
6599	0.9156873391	0.2438243822
6600	0.9157398813	0.2438133045
6601	0.9157573953	0.2438042907
6602	0.9157398813	0.2437949572
6603	0.9157048531	0.2437854047
6604	0.9157398813	0.2437767861
6605	0.9156873391	0.2437505999
6606	0.9157573953	0.2437362265
6607	0.9157924234	0.2437216911
6608	0.9158099375	0.2437131492
6609	0.9158799937	0.2437013394
6610	0.9158099375	0.2436885298
6611	0.9158099375	0.2436827157
6612	0.9158799937	0.2436676397
6613	0.9158975077	0.2436545827
6614	0.9158624796	0.2436426018
6615	0.9159325359	0.2436322533
6616	0.9159150218	0.2436239165
6617	0.9159150218	0.2436074517
6618	0.9159150218	0.2435929956
6619	0.9159150218	0.2435796235
6620	0.9159150218	0.2435720567
6621	0.9158624796	0.2435618458
6622	0.9158975077	0.2435503303
6623	0.9158799937	0.2435368266
6624	0.9158799937	0.2435315668
6625	0.9158799937	0.2435264183
6626	0.9159325359	0.2435141093
6627	0.9159500499	0.2435045528
6628	0.9159150218	0.2434906707
6629	0.915967564	0.2434796194
6630	0.915967564	0.2434744186
6631	0.9159500499	0.2434651239
6632	0.9159500499	0.2434547047
6633	0.9159500499	0.243443329
6634	0.915967564	0.2434297528
6635	0.915985078	0.243407652
6636	0.9160025921	0.2433903504
6637	0.9159500499	0.2433693387
6638	0.915985078	0.243361986
6639	0.9160201061	0.2433382828
6640	0.9160726483	0.2433122502
6641	0.9160726483	0.2432924701
6642	0.9160551342	0.243278983
6643	0.9160201061	0.2432637916
6644	0.9160201061	0.2432498142
6645	0.9160726483	0.2432306806
6646	0.9160551342	0.2432134137
6647	0.9160901624	0.2432024493
6648	0.9160726483	0.2431865741
6649	0.9161076764	0.2431748859
6650	0.9160551342	0.2431572844
6651	0.9160726483	0.2431369845
6652	0.9160726483	0.2431287766
6653	0.9160201061	0.2431044038
6654	0.9160025921	0.2430909417
6655	0.9160376202	0.2430859124
6656	0.9160201061	0.2430776944
6657	0.9160201061	0.2430656431
6658	0.9160726483	0.2430438599
6659	0.9160551342	0.2430348219
6660	0.9160201061	0.2430245534
6661	0.9160025921	0.2430199317
6662	0.915985078	0.2430064118
6663	0.9160025921	0.2429979438
6664	0.9160025921	0.2429890104
6665	0.915967564	0.2429699839
6666	0.9160025921	0.2429582053
6667	0.9160201061	0.2429389829
6668	0.9160201061	0.2429129446
6669	0.915985078	0.2429016101
6670	0.915985078	0.2428929558
6671	0.915985078	0.2428758583
6672	0.9160025921	0.242866959
6673	0.9160376202	0.2428505996
6674	0.9160901624	0.2428251271
6675	0.9161076764	0.2428135942
6676	0.9160726483	0.2428058645
6677	0.9160726483	0.242777967
6678	0.9160551342	0.2427591685
6679	0.9160551342	0.2427439243
6680	0.9161076764	0.2427268502
6681	0.9161076764	0.242718319
6682	0.9161251905	0.2426938494
6683	0.9161777326	0.2426777809
6684	0.9161602186	0.2426624605
6685	0.9161777326	0.2426151476
6686	0.9161952467	0.2425981422
6687	0.9162653029	0.2425657554
6688	0.9162653029	0.2425497861
6689	0.9162653029	0.2425404919
6690	0.9162653029	0.2425245883
6691	0.916282817	0.2425108917
6692	0.916300331	0.2425052392
6693	0.916282817	0.2424879511
6694	0.9163178451	0.2424808961
6695	0.916300331	0.2424714821
6696	0.9163353591	0.2424600567
6697	0.9163353591	0.2424463927
6698	0.916300331	0.242427703
6699	0.9163528732	0.2424216799
6700	0.9163528732	0.2424072772
6701	0.9163528732	0.2423955622
6702	0.9163879013	0.2423824213
6703	0.9163703872	0.2423714863
6704	0.9163353591	0.2423574554
6705	0.9163703872	0.2423446932
6706	0.9163703872	0.2423299003
6707	0.9163178451	0.2423172233
6708	0.9163879013	0.2422978847
6709	0.9163879013	0.242288008
6710	0.9163879013	0.2422708283
6711	0.9163879013	0.2422615934
6712	0.9163879013	0.242246849
6713	0.9164054153	0.2422357603
6714	0.9164229294	0.242224336
6715	0.9164404435	0.2422155977
6716	0.9164054153	0.2422101015
6717	0.9164054153	0.2421966481
6718	0.9164054153	0.242180383
6719	0.9164404435	0.2421524379
6720	0.9164754716	0.2421391702
6721	0.9164404435	0.2421264567
6722	0.9164404435	0.2421040445
6723	0.9164054153	0.2420812702
6724	0.9164404435	0.2420697226
6725	0.9164404435	0.2420605947
6726	0.9164054153	0.2420472112
6727	0.9164229294	0.2420314167
6728	0.9163703872	0.2420236836
6729	0.9164404435	0.2420108672
6730	0.9164754716	0.2419957024
6731	0.9165104997	0.2419675136
6732	0.9165280137	0.2419546254
6733	0.9165280137	0.2419422331
6734	0.9165455278	0.241938087
6735	0.9165455278	0.2419174132
6736	0.9165104997	0.2419063225
6737	0.9165455278	0.2418997646
6738	0.91659807	0.2418949152
6739	0.9165630418	0.2418866531
6740	0.9165630418	0.2418771245
6741	0.9165455278	0.2418642803
6742	0.9165455278	0.2418564565
6743	0.9165805559	0.2418437405
6744	0.9166330981	0.241822849
6745	0.9166330981	0.2418146492
6746	0.91659807	0.2418003
6747	0.9166506121	0.2417827319
6748	0.9166681262	0.2417778751
6749	0.9166681262	0.2417688075
6750	0.9166330981	0.2417561036
6751	0.9165455278	0.2417433837
6752	0.9165805559	0.2417293741
6753	0.9165455278	0.2417170529
6754	0.9165630418	0.2416947597
6755	0.9165630418	0.2416823505
6756	0.9165455278	0.2416766899
6757	0.9164929856	0.2416632927
6758	0.9165104997	0.2416548626
6759	0.9164579575	0.2416412783
6760	0.9164754716	0.241628874
6761	0.9164579575	0.2416146801
6762	0.9164754716	0.2415993426
6763	0.9164929856	0.2415832459
6764	0.9164229294	0.241568336
6765	0.9165104997	0.2415522995
6766	0.9164929856	0.2415459182
6767	0.9165104997	0.2415347145
6768	0.9164929856	0.2415268965
6769	0.9164929856	0.2415102136
6770	0.9164404435	0.2415025873
6771	0.9164579575	0.2414921237
6772	0.9164929856	0.2414717319
6773	0.9164929856	0.2414592357
6774	0.9164754716	0.2414466771
6775	0.9164754716	0.2414253581
6776	0.9164929856	0.2414133803
6777	0.9165280137	0.2414024051
6778	0.9165805559	0.2413927857
6779	0.9165630418	0.2413766894
6780	0.916615584	0.2413705118
6781	0.9165805559	0.2413603764
6782	0.9165805559	0.2413471799
6783	0.916615584	0.2413423671
6784	0.91659807	0.2413312404
6785	0.9166330981	0.2413245645
6786	0.9166506121	0.2413109911
6787	0.9166506121	0.2413035462
6788	0.9166856402	0.2412807064
6789	0.9166856402	0.2412635548
6790	0.9166856402	0.2412501737
6791	0.9166506121	0.2412387689
6792	0.9166856402	0.2412251604
6793	0.9166856402	0.2412063632
6794	0.9166506121	0.2412000563
6795	0.9166681262	0.2411912232
6796	0.916615584	0.241174059
6797	0.9166506121	0.2411588305
6798	0.9166506121	0.2411449426
6799	0.9166330981	0.2411321946
6800	0.916615584	0.2411274084
6801	0.9165805559	0.2410991836
6802	0.9166330981	0.2410799098
6803	0.9166681262	0.2410639092
6804	0.9167031543	0.2410598721
6805	0.9167381824	0.2410458059
6806	0.9167381824	0.2410321434
6807	0.9167907246	0.2410214486
6808	0.9167907246	0.2410128524
6809	0.9166856402	0.2409963391
6810	0.9166856402	0.2409813086
6811	0.9167206683	0.2409616186
6812	0.9167381824	0.2409462282
6813	0.9167206683	0.2409233535
6814	0.9167031543	0.2409075212
6815	0.9167031543	0.240882232
6816	0.9166681262	0.240873379
6817	0.9166506121	0.2408560297
6818	0.9167206683	0.2408410156
6819	0.9167381824	0.2408250197
6820	0.9167556964	0.2408070043
6821	0.9167206683	0.2407880334
6822	0.9167031543	0.2407717231
6823	0.9167206683	0.2407643335
6824	0.9167031543	0.2407524408
6825	0.9166681262	0.2407419223
6826	0.9167031543	0.2407218028
6827	0.9167381824	0.2406935598
6828	0.9167031543	0.2406680794
6829	0.9167381824	0.2406535121
6830	0.9167556964	0.2406454729
6831	0.9167556964	0.240633136
6832	0.9167732105	0.2406214681
6833	0.9167907246	0.2406098508
6834	0.9168257527	0.2405967749
6835	0.9168607808	0.2405877341
6836	0.9168782948	0.2405728418
6837	0.9168607808	0.2405698052
6838	0.9168432667	0.2405656184
6839	0.9168432667	0.2405565371
6840	0.9168782948	0.2405442978
6841	0.9168082386	0.2405342169
6842	0.9168257527	0.2405262418
6843	0.9168432667	0.2405175132
6844	0.9168082386	0.2405080112
6845	0.9168257527	0.2404946693
6846	0.9168607808	0.2404813063
6847	0.9168257527	0.2404704373
6848	0.9168607808	0.2404608445
6849	0.9168432667	0.2404517056
6850	0.9168432667	0.2404390252
6851	0.9168257527	0.2404275941
6852	0.9168432667	0.2404176229
6853	0.9168082386	0.2404024548
6854	0.9168082386	0.2403941496
6855	0.9168082386	0.2403804047
6856	0.9167907246	0.2403559942
6857	0.9168257527	0.2403486388
6858	0.9167732105	0.2403363293
6859	0.9167907246	0.2403235036
6860	0.9168082386	0.2403050012
6861	0.9168082386	0.2402971025
6862	0.9168257527	0.2402895286
6863	0.9168082386	0.2402785768
6864	0.9168432667	0.2402601565
6865	0.9168082386	0.2402426296
6866	0.9168607808	0.2402355705
6867	0.9168607808	0.2402291921
6868	0.9169133229	0.2402007448
6869	0.9168958089	0.2401914161
6870	0.916930837	0.2401772482
6871	0.9169483511	0.2401660418
6872	0.9169658651	0.2401504635
6873	0.9169833792	0.2401351038
6874	0.9170008932	0.2401281161
6875	0.9170008932	0.2401116177
6876	0.9169658651	0.2400867889
6877	0.9169658651	0.2400779921
6878	0.9169483511	0.2400648778
6879	0.9169483511	0.2400578657
6880	0.9170008932	0.2400483159
6881	0.9170184073	0.2400441514
6882	0.9170359213	0.2400306394
6883	0.9170359213	0.2400180956
6884	0.9170184073	0.2400023903
6885	0.9170359213	0.2399898663
6886	0.9170534354	0.2399799943
6887	0.9169833792	0.2399683468
6888	0.9170008932	0.2399616669
6889	0.9169833792	0.2399444869
6890	0.9169658651	0.2399241973
6891	0.9169833792	0.2398907377
6892	0.9170359213	0.239877793
6893	0.9170709494	0.239869332
6894	0.9170359213	0.2398549871
6895	0.9170534354	0.2398418615
6896	0.9170534354	0.2398289439
6897	0.9171585197	0.2398111295
6898	0.9170884635	0.2397878394
6899	0.9171059775	0.2397864623
6900	0.9170884635	0.2397652645
6901	0.9170709494	0.2397536957
6902	0.9170184073	0.2397442979
6903	0.9170359213	0.2397325798
6904	0.9170359213	0.2397254062
6905	0.9170184073	0.23970928
6906	0.9170359213	0.2396911405
6907	0.9171059775	0.239682936
6908	0.9170884635	0.2396736066
6909	0.9170359213	0.2396610283
6910	0.9170184073	0.2396525073
6911	0.9170184073	0.2396476739
6912	0.9170184073	0.2396389837
6913	0.9170884635	0.2396280539
